subject_id	subject_label	predicate	object_id	object_label	sources	confidence	evidence_count	evidence_types	evidence_pmid	evidence_type	evidence_span
LLM:mume_fructus_extract_mfe40	Mume Fructus extract MFE40	CONTAINS	LLM:caffeoylquinic_acid_ethyl_ester	caffeoylquinic acid ethyl ester	LLM	0.9	1	mechanistic	35718051	mechanistic	MFE40, which mainly contained methyl citrate, ethyl citrate, and caffeoylquinic acid ethyl esters
NCBITaxon:8111	Perciformes	CONTAINS	CHEBI:27432	alpha-linolenic acid	FooDB	0.9	2	observational			
NCBITaxon:8111	Perciformes	CONTAINS	CHEBI:15354	choline	FooDB	0.9	3	observational			
NCBITaxon:8111	Perciformes	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	2	observational			
NCBITaxon:8111	Perciformes	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	2	observational			
NCBITaxon:8111	Perciformes	CONTAINS	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	FooDB	0.9	3	observational			
LLM:perilla_frutescens_seed_oil	Perilla frutescens seed oil	CONTAINS	CHEBI:27432	alpha-linolenic acid	LLM	0.9	1	mechanistic	34522194	mechanistic	Perilla frutescens is a valuable source of omega-3 FA and α-linolenic acid (ALA) contained in its seed oil. PSO contained the highest proportion of ALA (61.51%).
LLM:phyllanthus_emblica_extract	Phyllanthus emblica extract	CONTAINS	LLM:gallic_acid	gallic acid	LLM	0.9	1	mechanistic	41423737	mechanistic	Liquid chromatography coupled with quadrupole time-of-flight mass spectrometry (LC-Q-TOF-MS) identified 3-O-galloylmucic acid and gallic acid as the dominant and stable phenolics throughout all digestive phases.
LLM:phyllanthus_emblica_extract	Phyllanthus emblica extract	CONTAINS	LLM:3-o-galloylmucic_acid	3-O-galloylmucic acid	LLM	0.9	1	mechanistic	41423737	mechanistic	Liquid chromatography coupled with quadrupole time-of-flight mass spectrometry (LC-Q-TOF-MS) identified 3-O-galloylmucic acid and gallic acid as the dominant and stable phenolics throughout all digestive phases.
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	LLM:isoquercetin	isoquercetin	LLM	0.9	1	mechanistic	33156733	mechanistic	Phytochemical analyses allowed the identification of numerous phenolic compounds in P. lentiscus leaves such as flavonoids (isoquercetin and luterolin)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	LLM:luterolin	luterolin	LLM	0.9	1	mechanistic	33156733	mechanistic	Phytochemical analyses allowed the identification of numerous phenolic compounds in P. lentiscus leaves such as flavonoids (isoquercetin and luterolin)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	CHEBI:23053	catechin	LLM	0.9	1	mechanistic	33156733	mechanistic	flavonols (catechin, rutin, and kaempferol)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	LLM:rutin	rutin	LLM	0.9	1	mechanistic	33156733	mechanistic	flavonols (catechin, rutin, and kaempferol)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	CHEBI:28499	kaempferol	LLM	0.9	1	mechanistic	33156733	mechanistic	flavonols (catechin, rutin, and kaempferol)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	LLM:ellagic_acid	ellagic acid	LLM	0.9	1	mechanistic	33156733	mechanistic	phenolic acids (ellagic and dicaffeoylquinic)
LLM:pistacia_lentiscus_leaf_extract	Pistacia lentiscus leaf extract	CONTAINS	LLM:dicaffeoylquinic_acid	dicaffeoylquinic acid	LLM	0.9	1	mechanistic	33156733	mechanistic	phenolic acids (ellagic and dicaffeoylquinic)
LLM:propionibacterium_freudenreichii_b1	Propionibacterium freudenreichii B1	PRODUCES	LLM:propionic_acid	propionic acid	LLM	0.85	1	mechanistic	36326134	mechanistic	DSS-treated C57BL/6J mice were gavaged with Bifidobacterium bifidum H3-R2, Propionibacterium freudenreichii B1 and Clostridium butyricum C1-6, which are capable of high production of acetic acid, propionic acid and butyric acid, respectively
LLM:rheum_officinale_leaf_juice	Rheum officinale leaf juice	CONTAINS	LLM:rutin	rutin	LLM	0.88	1	mechanistic	38688143	mechanistic	Among them, rutin has the highest content (2.22 %) in UPLC analysis
LLM:rheum_officinale_leaf_juice	Rheum officinale leaf juice	CONTAINS	LLM:polysaccharide	polysaccharide	LLM	0.88	1	mechanistic	38688143	mechanistic	contains reducing sugars, polysaccharides and pectin
LLM:rheum_officinale_leaf_juice	Rheum officinale leaf juice	CONTAINS	LLM:flavonoid	flavonoid	LLM	0.78	1	mechanistic	38688143	mechanistic	the polysaccharides and flavonoids may contribute to its protective effect
LLM:smf-treated_corn_sprouts	SMF-treated corn sprouts	CONTAINS	LLM:dietary_fiber	dietary fiber	LLM	0.85	1	mechanistic	41008221	mechanistic	The results indicated that dietary fiber and total phenol contents were significantly higher in SMF-treated corn sprouts (M-CSP)
LLM:smf-treated_corn_sprouts	SMF-treated corn sprouts	CONTAINS	LLM:total_phenol	total phenol	LLM	0.85	1	mechanistic	41008221	mechanistic	The results indicated that dietary fiber and total phenol contents were significantly higher in SMF-treated corn sprouts (M-CSP)
LLM:saccharomyces_boulardii	Saccharomyces boulardii	PRODUCES	LLM:polysaccharide	polysaccharide	LLM	0.85	1	animal	34878454	animal	Saccharomyces boulardii-derived polysaccharides and polypeptides promoted the growth of certain probiotics
LLM:saccharomyces_boulardii	Saccharomyces boulardii	PRODUCES	LLM:polypeptide	polypeptide	LLM	0.85	1	animal	34878454	animal	Saccharomyces boulardii-derived polysaccharides and polypeptides promoted the growth of certain probiotics
LLM:safflower_seed_meal	Safflower seed meal	CONTAINS	LLM:n-feruloyl_serotonin	N-feruloyl serotonin	LLM	0.85	1	mechanistic	40649400	mechanistic	Eleven serotonin derivatives were isolated; N-trans-Feruloyl-3,5-dihydroxyindolin-2-one (1) and Bufoserotonin A (2) were identified in safflower seed meal for the first time. Compounds 1, 3-7 and 10 significantly reduced inflammatory factors, with N-feruloyl serotonin (4, FS) showing the strongest activity.
LLM:sarcodon_aspratus_ethanol_extract	Sarcodon aspratus ethanol extract	CONTAINS	LLM:beta-glucan	β-glucan	LLM	0.85	1	mechanistic	27074537	mechanistic	SAE harbors significant quantities of total fiber and β-glucan
LLM:schizonepetae_spica_methanol_extract	Schizonepetae Spica methanol extract	CONTAINS	LLM:luteolin	luteolin	LLM	0.9	1	mechanistic	36771228	mechanistic	Luteolin, eriodictyol, fisetin, and kaempferol are the main anti-inflammatory active compounds obtained through mass spectrometry from the methanol extract of Schizonepetae Spica
LLM:scutellaria_baicalensis	Scutellaria baicalensis	CONTAINS	LLM:baicalin	baicalin	LLM	0.7	1	mechanistic	41962266	mechanistic	Luciferase assays confirmed direct activation of AHR by key bioactive ingredients in SC screened by molecular docking
LLM:scutellaria_baicalensis-coptis_chinensis_herb_pair	Scutellaria baicalensis-Coptis chinensis herb pair	CONTAINS	LLM:kynurenine	kynurenine	LLM	0.65	1	mechanistic	41962266	mechanistic	SC herb pair treatment restored tryptophan metabolite (kynurenine and indole-3-acetic acid) homeostasis
LLM:scutellaria_baicalensis-coptis_chinensis_herb_pair	Scutellaria baicalensis-Coptis chinensis herb pair	CONTAINS	LLM:indole-3-acetic_acid	indole-3-acetic acid	LLM	0.65	1	mechanistic	41962266	mechanistic	SC herb pair treatment restored tryptophan metabolite (kynurenine and indole-3-acetic acid) homeostasis
LLM:selenium-enriched_lactobacillus_paracasei_ccfm_1089	Selenium-enriched Lactobacillus paracasei CCFM 1089	CONTAINS	LLM:selenocysteine	selenocysteine	LLM	0.9	1	mechanistic	35745163	mechanistic	Se-enriched L. paracasei CCFM 1089, which is based on selenocysteine (SeCys)
LLM:sesbania_grandiflora_hydroalcoholic_extract	Sesbania grandiflora hydroalcoholic extract	CONTAINS	CHEBI:16243	quercetin	LLM	0.9	1	mechanistic	29530609	mechanistic	HPLC fingerprinting quantifies the presence of quercetin in concentration of 81.7 µg/mg of HASG
LLM:shen_ling_bai_zhu_san_n-butanol_extract	Shen Ling Bai Zhu San n-butanol extract	CONTAINS	LLM:ginsenoside	ginsenoside	LLM	0.85	1	mechanistic	36634382	mechanistic	These effects may be associated with the high levels of Ginsenoside Rg1, Re and Rb1
LLM:shen_ling_bai_zhu_san_n-butanol_extract	Shen Ling Bai Zhu San n-butanol extract	CONTAINS	LLM:glycyrrhizin	glycyrrhizin	LLM	0.85	1	mechanistic	36634382	mechanistic	rich variety of compounds in S-Nb including 6 ginsenosides, glycyrrhizin, L-tryptophan
LLM:sonchus_brachyotus_extract	Sonchus brachyotus extract	CONTAINS	LLM:trigonelline	trigonelline	LLM	0.85	1	mechanistic	41163120	mechanistic	trigonelline, mesaconic acid, and salicylic acid, bioactive components of SBE
LLM:sonchus_brachyotus_extract	Sonchus brachyotus extract	CONTAINS	LLM:mesaconic_acid	mesaconic acid	LLM	0.85	1	mechanistic	41163120	mechanistic	trigonelline, mesaconic acid, and salicylic acid, bioactive components of SBE
LLM:sonchus_brachyotus_extract	Sonchus brachyotus extract	CONTAINS	LLM:salicylic_acid	salicylic acid	LLM	0.85	1	mechanistic	41163120	mechanistic	trigonelline, mesaconic acid, and salicylic acid, bioactive components of SBE
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	2	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	3	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:28645	D-fructose	FooDB	0.9	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	FooDB	0.9	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:27432	alpha-linolenic acid	FooDB	0.9	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:15354	choline	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	2	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.75	2	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	2	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:23053	catechin	FooDB	0.75	1	observational			
NCBITaxon:4557	Sorghum	CONTAINS	CHEBI:16243	quercetin	FooDB	0.75	1	observational			
LLM:staphylea_bumalda_extract	Staphylea bumalda extract	CONTAINS	LLM:hyperoside	Hyperoside	LLM	0.9	1	mechanistic	39519671	mechanistic	hyperoside, kaempferol-3-O-rutinoside, isorhoifolin, and rutin were the main components of the extract
LLM:staphylea_bumalda_extract	Staphylea bumalda extract	CONTAINS	LLM:kaempferol-3-o-rutinoside	kaempferol-3-O-rutinoside	LLM	0.9	1	mechanistic	39519671	mechanistic	hyperoside, kaempferol-3-O-rutinoside, isorhoifolin, and rutin were the main components of the extract
LLM:staphylea_bumalda_extract	Staphylea bumalda extract	CONTAINS	LLM:rutin	rutin	LLM	0.9	1	mechanistic	39519671	mechanistic	hyperoside, kaempferol-3-O-rutinoside, isorhoifolin, and rutin were the main components of the extract
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:27432	alpha-linolenic acid	FooDB	0.9	4	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	13	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	9	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:15354	choline	FooDB	0.9	2	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	FooDB	0.9	5	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.9	1	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:28088	genistein	FooDB	0.9	1	observational			
NCBITaxon:8234	Thunnus	CONTAINS	CHEBI:16196	oleic acid	FooDB	0.9	2	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:15354	choline	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:17716	lactose	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
NCBITaxon:51238	Vanilla	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	1	observational			
FOODON:00003184	Ymer	CONTAINS	CHEBI:17716	lactose	FooDB	0.9	2	observational			
FOODON:00003184	Ymer	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	4	observational			
FOODON:00003184	Ymer	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	2	observational			
FOODON:00003184	Ymer	CONTAINS	CHEBI:27432	alpha-linolenic acid	FooDB	0.9	2	observational			
FOODON:00003184	Ymer	CONTAINS	CHEBI:16196	oleic acid	FooDB	0.9	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:15354	choline	FooDB	0.9	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:28645	D-fructose	FooDB	0.9	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.75	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:17716	lactose	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	2	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:23053	catechin	FooDB	0.75	1	observational			
NCBITaxon:15949	Zizania	CONTAINS	CHEBI:16243	quercetin	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:15354	choline	FooDB	0.9	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	2	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	2	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	FooDB	0.9	2	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:17716	lactose	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
FOODON:03411408	abalone	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:15354	choline	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.9	2	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:17716	lactose	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	1	observational			
FOODON:00003593	acerola	CONTAINS	CHEBI:16243	quercetin	FooDB	0.9	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:16828	L-tryptophan	FooDB	0.9	3	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:17895	L-tyrosine	FooDB	0.9	3	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:30089	acetate	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:15354	choline	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:3962	curcumin	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:16899	D-mannitol	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:28197	daidzein	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:28088	genistein	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:18295	histamine	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:30854	indole-3-acetate	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:28499	kaempferol	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:17716	lactose	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:16634	raffinose	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:17164	stachyose	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:45713	trans-resveratrol	FooDB	0.75	1	observational			
FOODON:00003591	acorn	CONTAINS	CHEBI:17750	glycine betaine	FooDB	0.75	1	observational			
LLM:acorn-fed_ham	acorn-fed ham	CONTAINS	CHEBI:16196	oleic acid	LLM	0.9	1	mechanistic	32093685	mechanistic	acorn-fed ham (high levels of oleic acid)
