subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03301570	carrot root (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03420180	casein	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03420180	casein	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03420180	casein	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003615	cashew nut	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:00003409	cassava	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:00003409	cassava	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003409	cassava	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03411465	sturgeon	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03411465	sturgeon	Food	contains	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	Bioactive	FooDB	3103		observational	0.9		DATABASE: DTU	
FOODON:00003034	wild celery plant	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: DTU	
FOODON:00003034	wild celery plant	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003034	wild celery plant	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:00003653	chayote	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:00003653	chayote	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17716	lactose	Bioactive	FooDB	1145		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: DTU	
FOODON:03000287	cheese	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: DTU	
