subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
NCBITaxon:10744	Podoviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6882	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:11244	Pneumoviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6883	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:687329	Anelloviridae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6884	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:1868215	Orthopneumovirus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6885	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:346673	Coccolithovirus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6886	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:315393	Mimivirus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6887	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:10242	Orthopoxvirus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6888	762	observational	0.85	Tissue biopsie		Metagenomic sequencing
NCBITaxon:1506	Clostridium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6897	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6898	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6899	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:541000	Ruminococcaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6900	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:625	Shigella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6901	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:1506	Clostridium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6902	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6903	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6904	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:81850	Leuconostocaceae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6905	764	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6940	768	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6941	768	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6942	768	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6943	768	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1535326	Candida	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6944	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:5552	Trichosporon	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6945	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:62636	Entyloma	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6946	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:27314	Dipodascus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6947	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:29832	Hanseniaspora	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6948	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:39965	Hypsizygus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6949	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:148959	Wallemia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6950	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:1851509	Naganishia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6951	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:29832	Hanseniaspora	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6952	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:39965	Hypsizygus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6953	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:27314	Dipodascus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6954	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:62636	Entyloma	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6955	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:148959	Wallemia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6956	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:1851509	Naganishia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6957	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:4908	Issatchenkia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6958	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:5277	Leucosporidium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	6959	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:5277	Leucosporidium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	6960	768	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:68766	Fusobacterium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7088	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:729	Haemophilus parainfluenzae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7089	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:39777	Veillonella atypica	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7090	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:29466	Veillonella parvula	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7091	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1747	Propionibacterium acnes	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7092	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:160404	Clostridium lactatifermentans	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7093	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1492	Clostridium butyricum	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7094	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:2383	Epulopiscium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7095	777	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	7543	811	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:29523	Bacteroides	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8046	858	observational	0.8	Faeces		qPCR
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8047	858	observational	0.8	Faeces		qPCR
NCBITaxon:59823	Prevotella	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8048	858	observational	0.8	Faeces		qPCR
NCBITaxon:2172	Methanobrevibacter	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8049	858	observational	0.8	Faeces		qPCR
NCBITaxon:1535	Clostridium leptum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8088	866	observational	0.85	Faeces		FISH
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8595	925	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1236	Gammaproteobacteria	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8596	925	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:207244	Anaerostipes	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8597	925	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:541000	Ruminococcaceae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	8598	925	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:28037	Streptococcus mitis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8814	947	observational	0.85	Saliva		16S rRNA sequencing
NCBITaxon:1304	Streptococcus salivarius	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8815	947	observational	0.85	Saliva		16S rRNA sequencing
NCBITaxon:851	Fusobacterium nucleatum	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8819	947	observational	0.88	Saliva		16S rRNA sequencing
NCBITaxon:1304	Streptococcus salivarius	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8820	947	observational	0.88	Saliva		16S rRNA sequencing
NCBITaxon:239935	Akkermansia muciniphila	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8921	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:745368	Gemmiger formicilis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8922	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8923	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:204516	Bacteroides massiliensis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8924	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:292800	Flavonifractor plautii	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8925	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1493	Clostridium cellulovorans	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8926	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:74426	Collinsella aerofaciens	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8927	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:154288	Turicibacter sanguinis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	8928	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:239935	Akkermansia muciniphila	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8929	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:745368	Gemmiger formicilis	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8930	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:328814	Alistipes shahii	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8931	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8932	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:204516	Bacteroides massiliensis	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8933	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:28118	Odoribacter splanchnicus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8934	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:292800	Flavonifractor plautii	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8935	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1493	Clostridium cellulovorans	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8936	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1099853	Coprobacter fastidiosus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8937	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:74426	Collinsella aerofaciens	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8938	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:446660	Adlercreutzia equolifaciens	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8939	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:154288	Turicibacter sanguinis	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8940	964	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:990719	Christensenellaceae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8965	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:416916	Aggregatibacter	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8966	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:32207	Rothia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8967	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:33038	Ruminococcus gnavus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8968	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1506577	Tyzzerella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8969	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:40544	Sutterella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8970	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8971	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1505663	Erysipelatoclostridium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8972	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:52225	Mitsuokella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8973	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:189330	Dorea	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8974	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:191303	Turicibacter	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8975	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:543311	Parvimonas	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8976	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:42322	Eubacterium ruminantium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8977	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1378	Gemella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8978	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:239934	Akkermansia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8979	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:625	Shigella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8980	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:724	Haemophilus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8981	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:32008	Burkholderia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	8982	968	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:28883	Caudovirales	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	9030	973	observational	0.85	Faeces		
NCBITaxon:687329	Anelloviridae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9031	973	observational	0.85	Faeces		
NCBITaxon:687329	Anelloviridae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	9032	973	observational	0.85	Faeces		
NCBITaxon:59823	Prevotella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9081	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:1591	Lactobacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9082	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:100883	Coprobacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9083	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:1506	Clostridium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9084	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9085	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:40323	Stenotrophomonas	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9086	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:186803	Lachnospiraceae	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9087	979	observational	0.85	Tissue biopsie		16S rRNA pyrosequencing
NCBITaxon:239934	Akkermansia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9318	1000	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:119852	Oscillospira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9319	1000	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:39948	Dialister	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9320	1000	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:41200	Bifidobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9321	1000	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:4932	Saccharomyces cerevisiae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9322	1000	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9749	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1680	Bifidobacterium adolescentis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9750	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:447020	Adlercreutzia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9751	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:36834	Clostridium celatum	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9752	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:186803	Lachnospiraceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9753	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:207244	Anaerostipes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9754	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9755	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:301302	Roseburia faecis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9756	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9757	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:745368	Gemmiger formicilis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9758	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9759	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:39948	Dialister	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	9760	1045	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:42895	Enterobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10031	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1506	Clostridium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10032	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:44249	Paenibacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10033	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1409	Bacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10034	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1591	Lactobacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10035	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10036	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:142586	Eubacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10037	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10038	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10039	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1306	Streptococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10040	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:59823	Prevotella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10041	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:561	Escherichia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10042	1078	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:817	Bacteroides fragilis	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10325	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:186803	Lachnospiraceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10326	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:649756	Anaerostipes hadrus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	10327	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:649756	Anaerostipes hadrus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	10328	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:186803	Lachnospiraceae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	10329	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:204475	Gemmiger	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	10330	1104	observational	0.85	Tissue biopsie		16S rRNA sequencing
