id	label	type
CHEBI:80546	S-(Indolylmethylthiohydroximoyl)-L-cysteine	Bioactive
CHEBI:80959	N-Hydroxyl-tryptamine	Bioactive
CHEBI:81013	7alpha,25-Dihydroxy-4-cholesten-3-one	Bioactive
CHEBI:81014	3beta-Hydroxy-5-cholestenoate	Bioactive
CHEBI:81015	3beta,7alpha-Dihydroxy-5-cholestenoate	Bioactive
CHEBI:81017	(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	Bioactive
CHEBI:81018	(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	Bioactive
CHEBI:81019	(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	Bioactive
CHEBI:81240	Ursocholate	Bioactive
CHEBI:81242	12-Epideoxycholic acid	Bioactive
CHEBI:81243	alpha-Muricholate	Bioactive
CHEBI:81244	Hyocholate	Bioactive
CHEBI:81245	Vulpecholate	Bioactive
CHEBI:81246	alpha-Phocaecholic acid	Bioactive
CHEBI:81249	beta-Phocaecholate	Bioactive
CHEBI:81252	Bitocholate	Bioactive
CHEBI:81253	Isolithocholate	Bioactive
CHEBI:81258	Allochenodeoxycholate	Bioactive
CHEBI:81261	Avicholate	Bioactive
CHEBI:81262	Haemulcholate	Bioactive
CHEBI:81276	Allodeoxycholate	Bioactive
CHEBI:81298	beta-Muricholate	Bioactive
CHEBI:81299	omega-Muricholate	Bioactive
CHEBI:81308	Allocholic acid	Bioactive
CHEBI:8295	Poly-beta-hydroxybutyrate	Bioactive
CHEBI:83163	molasses	Food
CHEBI:8478	Propanoyl phosphate	Bioactive
CHEBI:86284	CMP-3-deoxy-D-manno-octulosonate	Bioactive
CHEBI:88102	Isochenodeoxycholate	Bioactive
CHEBI:9003	Salicin 6-phosphate	Bioactive
CHEBI:9171	Skatole	Bioactive
CHEBI:9349	Dimethyl sulfone	Bioactive
CHEBI:9407	Taurochenodeoxycholate	Bioactive
CHEBI:9532	Thiamin diphosphate	Bioactive
CHEBI:978	2-(alpha-Hydroxyethyl)thiamine diphosphate	Bioactive
CHEBI:9907	Ursodiol	Bioactive
CHEBI:995	2-Amino-3-carboxymuconate semialdehyde	Bioactive
DOID:0050589	inflammatory bowel disease	IBD_Outcome
DOID:8577	ulcerative colitis	IBD_Outcome
DOID:8778	Crohn's disease	IBD_Outcome
FODMAP:low_FODMAP	low FODMAP food	Bioactive
FOODON:00001009	hot dog	Food
FOODON:00001139	coffee based beverage product	Food
FOODON:00001158	pomaceous fruit food product	Food
FOODON:00001209	pulse food product	Food
FOODON:00001215	cacao food product	Food
FOODON:00001220	sausage (smoked)	Food
FOODON:00001273	spinach plant	Food
FOODON:00001281	custard dessert food product	Food
FOODON:00001290	salad dressing	Food
FOODON:00001302	lasagne food product	Food
FOODON:00001681	caper food product	Food
FOODON:00001745	clove food product	Food
FOODON:00001811	dill food product	Food
FOODON:00001817	alcoholic beverage (distilled)	Food
FOODON:00001829	egg material analog	Food
FOODON:00001873	food spread	Food
FOODON:00001901	ginger food product	Food
FOODON:00001988	konbu vegetable food product	Food
FOODON:00001998	lettuce head food product	Food
FOODON:00002280	stone pine nut food product	Food
FOODON:00002439	endive	Food
FOODON:00002465	scone	Food
FOODON:00002473	apple	Food
FOODON:00002476	pie	Food
FOODON:00002487	jujube fruit (raw)	Food
FOODON:00002510	burrito	Food
FOODON:00002533	nachos	Food
FOODON:00002538	quesadilla	Food
FOODON:00002550	tostada (tortilla)	Food
FOODON:00002566	focaccia	Food
FOODON:00002569	hibiscus tea (dry)	Food
FOODON:00002664	lipid food product	Food
FOODON:00002667	allspice	Food
FOODON:00002686	spiny lobster	Food
FOODON:00002695	scallion food product	Food
FOODON:00002711	cracker	Food
FOODON:00002737	beef hamburger (dish)	Food
FOODON:00002753	bean	Food
FOODON:00002761	kidney bean	Food
FOODON:00002781	pigeon pea	Food
FOODON:00002848	enchilada	Food
FOODON:00002850	frybread	Food
FOODON:00002867	mexican rice (dish)	Food
FOODON:00002870	nattō	Food
FOODON:00002872	oheloberry	Food
FOODON:00002880	scrapple	Food
FOODON:00002889	black turtle bean	Food
FOODON:00002892	meringue (dish)	Food
FOODON:00002933	hazelnut	Food
FOODON:00002937	soursop	Food
FOODON:00002938	horchata	Food
FOODON:00002948	kohlrabi leaf	Food
FOODON:00002960	macaroni and cheese	Food
FOODON:00003003	macadamia nut	Food
FOODON:00003007	saskatoon berry	Food
FOODON:00003008	red currant (raw)	Food
FOODON:00003011	wax bean	Food
FOODON:00003012	yellow bell pepper (raw)	Food
FOODON:00003014	golden zucchini plant	Food
FOODON:00003016	orange bell pepper (raw)	Food
FOODON:00003022	caraway food product	Food
FOODON:00003024	cumin seed (dried)	Food
FOODON:00003027	pomelo fruit	Food
FOODON:00003031	savoy cabbage head (raw)	Food
FOODON:00003034	wild celery plant	Food
FOODON:00003035	greater burdock root	Food
FOODON:00003036	tarragon leaf (fresh)	Food
FOODON:00003037	mugwort leaves and buds	Food
FOODON:00003038	borage food product	Food
FOODON:00003041	pear	Food
FOODON:00003043	saffron food product	Food
FOODON:00003046	softneck garlic	Food
FOODON:00003049	hummus	Food
FOODON:00003050	empanada	Food
FOODON:00003051	arepa (dish)	Food
FOODON:00003052	pupusa (dish)	Food
FOODON:00003053	chocolate mousse	Food
FOODON:00003054	trail mix	Food
FOODON:00003056	rice bread	Food
FOODON:00003058	grits	Food
FOODON:00003059	piki	Food
FOODON:00003060	pita bread	Food
FOODON:00003062	robusta coffee (liquid)	Food
FOODON:00003063	arabica coffee (liquid)	Food
FOODON:00003064	watercress	Food
FOODON:00003070	sacred pear (raw)	Food
FOODON:00003071	skunk currant	Food
FOODON:00003074	sweet rowanberry	Food
FOODON:00003082	mountain yam	Food
FOODON:00003089	hickory nut	Food
FOODON:00003092	roselle food product	Food
FOODON:00003095	lovage food product	Food
FOODON:00003099	lychee	Food
FOODON:00003100	black crowberry	Food
FOODON:00003101	star fruit	Food
FOODON:00003107	sea buckthorn berry	Food
FOODON:00003108	barley seed (raw)	Food
FOODON:00003109	hyssop food product	Food
FOODON:00003110	mangosteen food product	Food
FOODON:00003111	mammea africana fruit product	Food
FOODON:00003113	lotus plant food product	Food
FOODON:00003117	surinam cherry	Food
FOODON:00003122	oregon yampah root	Food
FOODON:00003130	gai lan	Food
FOODON:00003132	sparkleberry plant	Food
FOODON:00003133	medlar (raw)	Food
FOODON:00003135	mulberry (raw)	Food
FOODON:00003137	elliott's blueberry	Food
FOODON:00003138	dulce de leche	Food
FOODON:00003140	stew	Food
FOODON:00003141	heart of palm	Food
FOODON:00003142	junket (dish)	Food
FOODON:00003143	bulgur	Food
FOODON:00003144	caffè mocha	Food
FOODON:00003145	chimichanga	Food
FOODON:00003146	tapioca pearls	Food
FOODON:00003147	nutritional drink	Food
FOODON:00003153	nelma	Food
FOODON:00003160	orange mint	Food
FOODON:00003161	corn mint plant	Food
FOODON:00003164	scarlet runner bean food product	Food
FOODON:00003172	welsh onion	Food
FOODON:00003174	painted comber	Food
FOODON:00003184	Ymer	Food
FOODON:00003185	crispbread	Food
FOODON:00003186	leavening agent	Food
FOODON:00003187	chocolate spread	Food
FOODON:00003189	energy drink	Food
FOODON:00003190	adobo	Food
FOODON:00003192	hushpuppy	Food
FOODON:00003193	soy yogurt	Food
FOODON:00003194	vegetarian food material	Food
FOODON:00003195	cupuaçu fruit (raw)	Food
FOODON:00003199	filo	Food
FOODON:00003206	peanut	Food
FOODON:00003208	miso	Food
FOODON:00003266	fig	Food
FOODON:00003277	rooibos tea (steeped)	Food
FOODON:00003403	common bean	Food
FOODON:00003405	broccoli floret	Food
FOODON:00003406	cabbage head	Food
FOODON:00003409	cassava	Food
FOODON:00003413	sweet cherry	Food
FOODON:00003414	cowpea	Food
FOODON:00003415	cucumber	Food
FOODON:00003417	grape	Food
FOODON:00003418	common hazelnut	Food
FOODON:00003429	oat	Food
FOODON:00003431	radish	Food
FOODON:00003433	raspberry	Food
FOODON:00003443	strawberry	Food
FOODON:00003445	sweet potato	Food
FOODON:00003447	turnip	Food
FOODON:00003448	yam	Food
FOODON:00003449	coconut	Food
FOODON:00003457	jackfruit	Food
FOODON:00003459	pineapple	Food
FOODON:00003462	white mushroom	Food
FOODON:00003476	apricot	Food
FOODON:00003478	cherry	Food
FOODON:00003479	loganberry	Food
FOODON:00003480	cloudberry	Food
FOODON:00003483	plum	Food
FOODON:00003487	blackberry	Food
FOODON:00003490	black raspberry	Food
FOODON:00003491	blackeyed pea	Food
FOODON:00003502	star anise	Food
FOODON:00003516	red onion	Food
FOODON:00003520	pepper	Food
FOODON:00003523	almond	Food
FOODON:00003528	mushroom fruitbody	Food
FOODON:00003534	sour cherry	Food
FOODON:00003537	prune	Food
FOODON:00003538	mango	Food
FOODON:00003540	papaya	Food
FOODON:00003541	blueberry	Food
FOODON:00003542	lingonberry	Food
FOODON:00003543	gooseberry	Food
FOODON:00003546	bell pepper	Food
FOODON:00003554	grapefruit	Food
FOODON:00003556	boysenberry	Food
FOODON:00003563	chestnut	Food
FOODON:00003582	garlic bulb	Food
FOODON:00003585	nectarine	Food
FOODON:00003591	acorn	Food
FOODON:00003593	acerola	Food
FOODON:00003596	muskmelon	Food
FOODON:00003600	avocado	Food
FOODON:00003602	arrowroot	Food
FOODON:00003604	arugula leaf	Food
FOODON:00003607	asian pear	Food
FOODON:00003609	bayberry	Food
FOODON:00003611	black walnut	Food
FOODON:00003612	black radish	Food
FOODON:00003613	cocoa bean	Food
FOODON:00003615	cashew nut	Food
FOODON:00003616	cherimoya fruit	Food
FOODON:00003618	eggplant	Food
FOODON:00003622	guava	Food
FOODON:00003626	java apple	Food
FOODON:00003627	beechnut	Food
FOODON:00003628	breadfruit	Food
FOODON:00003653	chayote	Food
FOODON:00003654	japanese chestnut	Food
FOODON:00003655	european chestnut	Food
FOODON:00003658	horned melon	Food
FOODON:00003660	custard apple fruit	Food
FOODON:00003661	lime	Food
FOODON:00003662	chinese cabbage head	Food
FOODON:00003665	durian	Food
FOODON:00003670	leek	Food
FOODON:00003672	loquat	Food
FOODON:00003673	watermelon	Food
FOODON:00003675	passion fruit	Food
FOODON:00003676	mulberry	Food
FOODON:00003677	longan	Food
FOODON:00003678	elderberry	Food
FOODON:00003679	pomegranate	Food
FOODON:00003680	natal plum	Food
FOODON:00003683	flaxseed	Food
FOODON:00003686	kumquat	Food
FOODON:00003688	naranjilla	Food
FOODON:00003689	salmonberry	Food
FOODON:00003691	pistachio nut	Food
FOODON:00003693	parsnip	Food
FOODON:00003706	jerusalem artichoke	Food
FOODON:00003719	squashberry	Food
FOODON:00003720	rambutan	Food
FOODON:00003722	pili nut	Food
FOODON:00003723	persimmon	Food
FOODON:00003724	quince	Food
FOODON:00003729	red raspberry	Food
FOODON:00003734	rye kernel	Food
FOODON:00003739	jicama tuber	Food
FOODON:00003744	chili pepper	Food
FOODON:00003745	tomatillo	Food
FOODON:00003746	rose hip	Food
FOODON:00003748	shallot	Food
FOODON:00003752	taro root	Food
FOODON:00003753	turmeric root	Food
FOODON:00003757	white lupine bean	Food
FOODON:00003773	miniature tomato	Food
FOODON:00003779	catjang pea	Food
FOODON:00003780	zucca melon	Food
FOODON:00003792	cardamom seed	Food
FOODON:00003816	vegetable	Food
FOODON:00003928	pizza	Food
FOODON:00003946	winter squash	Food
FOODON:00004183	banana	Food
FOODON:00004224	strawberry guava	Food
FOODON:00004260	chinese chestnut	Food
FOODON:00004327	rice	Food
FOODON:00004356	mustard spinach leaf	Food
FOODON:00004500	ice cream	Food
FOODON:00004510	flour	Food
FOODON:00004585	black chokeberry	Food
FOODON:00004640	bilberry	Food
FOODON:00004697	tofu	Food
FOODON:00004886	pumpkin seed	Food
FOODON:00005141	bullocks heart	Food
FOODON:00005184	fox grape	Food
FOODON:00005198	agave	Food
FOODON:00005317	mamey sapote	Food
FOODON:00005319	pineapple guava	Food
FOODON:00005348	butternut	Food
FOODON:00005354	butternut squash	Food
FOODON:00005356	nance	Food
FOODON:00005361	chinese water chestnut	Food
FOODON:00005362	wax gourd	Food
FOODON:00005450	pork fat	Food
FOODON:00005532	couscous	Food
FOODON:02020418	turkey	Food
FOODON:02020805	scallop	Food
FOODON:02020891	cow milk	Food
FOODON:02021446	crab	Food
FOODON:02021809	atlantic cod	Food
FOODON:02021822	catfish	Food
FOODON:02021848	sockeye salmon	Food
FOODON:02021881	european anchovy	Food
FOODON:02021894	lingcod	Food
FOODON:02021907	devilfish	Food
FOODON:02021920	monkfish	Food
FOODON:02021933	florida pompano	Food
FOODON:02021946	american shad	Food
FOODON:02021972	white sucker	Food
FOODON:02021985	pumpkinseed sunfish	Food
FOODON:02021998	swordfish	Food
FOODON:02022011	tilefish	Food
FOODON:02022054	common octopus	Food
FOODON:02022069	atlantic salmon	Food
FOODON:02022110	steller sea lion	Food
FOODON:02022130	bearded seal	Food
FOODON:02022511	eastern oyster	Food
FOODON:03000033	garden cress leaf	Food
FOODON:03000042	arrowhead	Food
FOODON:03000059	swamp cabbage head	Food
FOODON:03000070	dandelion leaf	Food
FOODON:03000157	prairie turnip	Food
FOODON:03000159	arrowleaf elephant ear	Food
FOODON:03000161	tinda	Food
FOODON:03000169	fiddlehead leaf	Food
FOODON:03000244	fennel (whole or pieces)	Food
FOODON:03000278	sesbania flower	Food
FOODON:03000287	cheese	Food
FOODON:03000288	bread	Food
FOODON:03301014	grape wine	Food
FOODON:03301036	coffee (liquid drink)	Food
FOODON:03301055	white bread	Food
FOODON:03301070	chocolate liquor	Food
FOODON:03301072	cocoa	Food
FOODON:03301126	applesauce	Food
FOODON:03301129	apple cider (non-alcoholic)	Food
FOODON:03301175	cinnamon	Food
FOODON:03301227	broad bean	Food
FOODON:03301246	date (fruit)	Food
FOODON:03301275	mung bean	Food
FOODON:03301314	shortening	Food
FOODON:03301332	cocoa butter	Food
FOODON:03301342	alfalfa	Food
FOODON:03301345	gefilte fish	Food
FOODON:03301357	cashew nut (raw)	Food
FOODON:03301364	walnut	Food
FOODON:03301402	ginseng	Food
FOODON:03301415	soybean	Food
FOODON:03301453	tomato	Food
FOODON:03301503	cow milk (concentrated)	Food
FOODON:03301505	evaporated milk	Food
FOODON:03301528	nutmeg seed (ground)	Food
FOODON:03301558	marjoram leaf	Food
FOODON:03301560	sage leaf	Food
FOODON:03301570	carrot root (raw)	Food
FOODON:03301605	cottage cheese	Food
FOODON:03301660	pudding	Food
FOODON:03301663	licorice candy	Food
FOODON:03301672	margarine	Food
FOODON:03301705	vinegar	Food
FOODON:03301728	fudge	Food
FOODON:03301762	cottonseed	Food
FOODON:03301833	potato chip	Food
FOODON:03301842	curry powder	Food
FOODON:03301848	maple syrup	Food
FOODON:03301889	cream cheese	Food
FOODON:03301944	raisin bread	Food
FOODON:03301946	baked beans (dish)	Food
FOODON:03302051	lard	Food
FOODON:03302052	corn chip	Food
FOODON:03302053	lima bean	Food
FOODON:03302080	lupine bean (raw)	Food
FOODON:03302092	beef fat	Food
FOODON:03302196	potato (baked)	Food
FOODON:03302199	potato bread	Food
FOODON:03302200	wheat bread	Food
FOODON:03302343	cornbread	Food
FOODON:03302449	butter substitute	Food
FOODON:03302458	cheddar cheese	Food
FOODON:03302473	oatmeal bread	Food
FOODON:03302478	multigrain bread	Food
FOODON:03302481	sourdough bread	Food
FOODON:03302515	sour cream	Food
FOODON:03302549	zwieback	Food
FOODON:03302653	cooking oil	Food
FOODON:03302695	french toast	Food
FOODON:03302908	ricotta cheese	Food
FOODON:03302946	custard	Food
FOODON:03303109	imitation coffee substitute	Food
FOODON:03303171	nut	Food
FOODON:03303225	syrup	Food
FOODON:03303375	egg roll	Food
FOODON:03303411	coarse semolina (durum wheat)	Food
FOODON:03303415	ice cream cone	Food
FOODON:03303588	dark chocolate	Food
FOODON:03303659	swiss cheese	Food
FOODON:03303765	toffee	Food
FOODON:03303837	cow butterfat food product	Food
FOODON:03303920	peppermint	Food
FOODON:03304595	ravioli pasta	Food
FOODON:03304648	relish	Food
FOODON:03304758	tamale	Food
FOODON:03304854	muscadine grape (raw)	Food
FOODON:03305073	meal replacement food bar	Food
FOODON:03305131	cream substitute	Food
FOODON:03305148	fruit salad	Food
FOODON:03305289	soybean milk	Food
FOODON:03305342	gelatin dessert	Food
FOODON:03305408	milk substitute	Food
FOODON:03305576	fish roe (raw)	Food
FOODON:03305639	marshmallow	Food
FOODON:03305806	green bean pod	Food
FOODON:03306123	fish oil	Food
FOODON:03306347	pasta	Food
FOODON:03306423	candy bar	Food
FOODON:03306632	nut (whole or pieces)	Food
FOODON:03306726	sweet green pepper (raw)	Food
FOODON:03306766	pie filling	Food
FOODON:03306773	pie crust	Food
FOODON:03306811	chickpea	Food
FOODON:03307232	scotch whiskey	Food
FOODON:03307240	chocolate	Food
FOODON:03307445	frozen yogurt	Food
FOODON:03307485	milkshake	Food
FOODON:03307668	tortilla	Food
FOODON:03307744	taco	Food
FOODON:03309227	atlantic pollock (raw)	Food
FOODON:03309404	white grape juice	Food
FOODON:03309554	bagel	Food
FOODON:03309702	millet seed (dried)	Food
FOODON:03309719	moth bean	Food
FOODON:03309749	hyacinth bean	Food
FOODON:03309832	orange (raw)	Food
FOODON:03309927	tomato (raw)	Food
FOODON:03309985	rice cake	Food
FOODON:03310112	rapeseed (dried)	Food
FOODON:03310120	purslane leaf (raw)	Food
FOODON:03310121	sorrel leaf (raw)	Food
FOODON:03310227	taco shell	Food
FOODON:03310228	green cabbage head (raw)	Food
FOODON:03310272	red wine	Food
FOODON:03310273	white wine	Food
FOODON:03310290	kefir	Food
FOODON:03310299	winged bean	Food
FOODON:03310306	sesame seed	Food
FOODON:03310351	butter	Food
FOODON:03310370	coriander	Food
FOODON:03310435	asparagus bean pod	Food
FOODON:03310485	remoulade	Food
FOODON:03310641	lentil	Food
FOODON:03310646	legume	Food
FOODON:03310675	luncheon meat	Food
FOODON:03310709	falafel (cooked)	Food
FOODON:03310710	tortilla chip	Food
FOODON:03310734	rosé wine	Food
FOODON:03310760	sherry	Food
FOODON:03310815	soft drink	Food
FOODON:03310943	zucchini squash	Food
FOODON:03311075	breakfast cereal	Food
FOODON:03311146	sauce	Food
FOODON:03311167	chive leaf (raw)	Food
FOODON:03311356	pole bean pod	Food
FOODON:03311532	potatoes gratiné (dish)	Food
FOODON:03311585	herbal tea	Food
FOODON:03311587	pork (processed)	Food
FOODON:03311604	black currant (raw)	Food
FOODON:03315081	tea food product	Food
FOODON:03315104	lemon	Food
FOODON:03315106	orange	Food
FOODON:03315170	sugar substitute	Food
FOODON:03315232	pecan nut (raw)	Food
FOODON:03315258	pancake	Food
FOODON:03315259	waffle	Food
FOODON:03315272	pastry	Food
FOODON:03315354	potato	Food
FOODON:03315361	adzuki bean	Food
FOODON:03315482	wonton pastry (case)	Food
FOODON:03315502	peach	Food
FOODON:03315521	tallow (edible)	Food
FOODON:03315555	marzipan	Food
FOODON:03315662	meatloaf	Food
FOODON:03315874	red bell pepper (raw)	Food
FOODON:03315904	meat sausage	Food
FOODON:03315925	pate	Food
FOODON:03316042	salad	Food
FOODON:03316282	anchovy	Food
FOODON:03316284	horseradish	Food
FOODON:03316347	onion	Food
FOODON:03316438	nougat	Food
FOODON:03316471	jelly candy	Food
FOODON:03317254	beetroot	Food
FOODON:03317423	food for infants or young children	Food
FOODON:03317508	polenta	Food
FOODON:03317509	olive	Food
FOODON:03411025	sole family	Food
FOODON:03411034	pacific ocean perch	Food
FOODON:03411074	yellowfin tuna	Food
FOODON:03411092	brown mustard plant	Food
FOODON:03411097	pot marjoram plant	Food
FOODON:03411109	rainbow trout	Food
FOODON:03411115	chum salmon	Food
FOODON:03411117	coho salmon	Food
FOODON:03411132	chinook salmon	Food
FOODON:03411143	northern pike	Food
FOODON:03411150	malabar nightshade plant	Food
FOODON:03411180	dungeness crab	Food
FOODON:03411228	common carp	Food
FOODON:03411237	shrimp	Food
FOODON:03411240	turbot	Food
FOODON:03411248	rapeseed plant	Food
FOODON:03411256	spot croaker	Food
FOODON:03411266	common banana plant	Food
FOODON:03411296	anise plant	Food
FOODON:03411309	beet plant	Food
FOODON:03411323	rabbit	Food
FOODON:03411342	shark	Food
FOODON:03411346	quail	Food
FOODON:03411361	succotash	Food
FOODON:03411376	skipjack tuna	Food
FOODON:03411400	pokeweed plant	Food
FOODON:03411408	abalone	Food
FOODON:03411413	rutabaga plant	Food
FOODON:03411422	sheepshead	Food
FOODON:03411437	sablefish	Food
FOODON:03411441	haddock	Food
FOODON:03411457	chicken	Food
FOODON:03411465	sturgeon	Food
FOODON:03411496	grouper	Food
FOODON:03411497	snow crab	Food
FOODON:03411510	snapper	Food
FOODON:03411512	bluefish	Food
FOODON:03411515	poppy plant	Food
FOODON:03411516	king mackerel	Food
FOODON:03411542	oregano plant	Food
FOODON:03411551	salsify plant	Food
FOODON:03411565	whitefish or cisco	Food
FOODON:03411572	chinese cinnamon plant	Food
FOODON:03411575	pacific herring	Food
FOODON:03411583	deer	Food
FOODON:03411586	atlantic herring	Food
FOODON:03411627	burbot	Food
FOODON:03411633	whelk	Food
FOODON:03411635	shiitake mushroom	Food
FOODON:03411640	whiting	Food
FOODON:03411644	cuttlefish	Food
FOODON:03411648	blue crab	Food
FOODON:03411699	ucuhuba plant	Food
FOODON:03411731	nalta jute plant	Food
FOODON:03411740	garland chrysanthemum plant	Food
FOODON:03411742	irish moss	Food
FOODON:03411743	red algae	Food
FOODON:03411744	kelp	Food
FOODON:03411748	horseradish tree	Food
FOODON:03411790	atlantic mackerel	Food
FOODON:03411795	atlantic croaker	Food
FOODON:03411796	freshwater drum	Food
FOODON:03411817	atlantic wolffish	Food
FOODON:03411841	pacific cod	Food
FOODON:03411843	alaska pollock	Food
FOODON:03411845	ocean pout	Food
FOODON:03411877	atlantic halibut	Food
FOODON:03411899	channel catfish	Food
FOODON:03411909	milkfish	Food
FOODON:03411917	dolphinfish	Food
FOODON:03411949	american lobster	Food
FOODON:03411956	norway lobster	Food
FOODON:03412026	highbush blueberry plant	Food
FOODON:03412039	spirulina	Food
FOODON:03412051	linden plant	Food
FOODON:03412068	field mustard plant	Food
FOODON:03412109	evening primrose plant	Food
FOODON:03412114	snail	Food
FOODON:03412121	european grape plant	Food
FOODON:03412143	cusk	Food
FOODON:03412144	ling	Food
FOODON:03412145	rock cod	Food
FOODON:03412181	striped bass	Food
FOODON:03412211	red king crab	Food
FOODON:03412328	orange roughy	Food
FOODON:03412399	scup	Food
FOODON:03412408	jellyfish	Food
FOODON:03412475	teff plant	Food
FOODON:03412507	enoki mushroom	Food
FOODON:03412632	cone pepper plant	Food
FOODON:03412647	lemon sole	Food
FOODON:03412686	crawfish or crayfish	Food
FOODON:03412766	common kaki plant	Food
FOODON:03412875	blue mussel	Food
FOODON:03412953	lemon verbena plant	Food
FOODON:03412962	black salsify plant	Food
FOODON:03412966	littleleaf linden plant	Food
FOODON:03412970	bog bilberry plant	Food
FOODON:03413329	american persimmon plant	Food
FOODON:03413351	garfish	Food
FOODON:03413480	common verbena plant	Food
FOODON:03413499	rainbow smelt	Food
FOODON:03413710	opium poppy plant	Food
FOODON:03413723	cloud ear fungus	Food
FOODON:03413726	maitake mushroom	Food
FOODON:03413741	lowbush blueberry plant	Food
FOODON:03413796	pearl oyster mushroom	Food
FOODON:03413821	smelt	Food
FOODON:03413876	pollock	Food
FOODON:03413954	pacific jack mackerel	Food
FOODON:03414363	kiwi	Food
FOODON:03414463	yellow pond lily plant	Food
FOODON:03414474	alaska blueberry plant	Food
FOODON:03414483	alpine sweetvetch plant	Food
FOODON:03414486	beluga whale	Food
FOODON:03414487	spotted seal	Food
FOODON:03414503	hedge mustard plant	Food
FOODON:03414954	jostaberry plant	Food
FOODON:03414955	golden currant plant	Food
FOODON:03414996	common thyme plant	Food
FOODON:03414998	lemon thyme plant	Food
FOODON:03415051	nanking cherry plant	Food
FOODON:03415074	silver linden plant	Food
FOODON:03420108	sugar	Food
FOODON:03420180	casein	Food
FOODON:03420244	mammalian milk whey	Food
HP:0040156	elevated fecal calprotectin	IBD_Outcome
KEGG:map00010	Glycolysis / Gluconeogenesis	Pathway
KEGG:map00120	Primary bile acid biosynthesis	Pathway
KEGG:map00121	Secondary bile acid biosynthesis	Pathway
KEGG:map00380	Tryptophan metabolism	Pathway
KEGG:map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Pathway
KEGG:map00410	beta-Alanine metabolism	Pathway
KEGG:map00500	Starch and sucrose metabolism	Pathway
KEGG:map00540	Lipopolysaccharide biosynthesis	Pathway
KEGG:map00565	Ether lipid metabolism	Pathway
KEGG:map00640	Propanoate metabolism	Pathway
KEGG:map00650	Butanoate metabolism	Pathway
KEGG:map00920	Sulfur metabolism	Pathway
KEGG:map02060	Phosphotransferase system (PTS)	Pathway
LLM:-_-epigallocatechin-3-gallate	(-)-Epigallocatechin-3-gallate	Bioactive
LLM:1-kestose	1-kestose	Bioactive
